Date,Close,High,Low,Open,Volume,Stock
2025-11-07,1476.800048828125,1480.9000244140625,1449.0999755859375,1470.0,8765759,INFY
2025-11-10,1513.5,1520.0,1490.0,1490.0999755859375,9787975,INFY
2025-11-11,1530.300048828125,1533.4000244140625,1511.0999755859375,1525.0,13692989,INFY
2025-11-12,1551.699951171875,1559.199951171875,1538.0999755859375,1540.0,14635417,INFY
2025-11-13,1541.800048828125,1557.5,1530.300048828125,1557.0999755859375,19655689,INFY
2025-11-14,1502.800048828125,1530.0,1488.800048828125,1520.0,9739549,INFY
2025-11-17,1507.5999755859375,1510.199951171875,1492.5,1496.0,7910354,INFY
2025-11-18,1486.4000244140625,1506.0,1483.199951171875,1506.0,7525119,INFY
2025-11-19,1541.0999755859375,1543.0,1490.5,1490.5,10981126,INFY
2025-11-20,1536.5,1555.0,1534.0,1555.0,7387584,INFY
2025-11-21,1545.0,1551.5,1526.300048828125,1531.0,9186302,INFY
2025-11-24,1548.0,1585.0,1541.0,1563.5999755859375,19270381,INFY
2025-11-25,1530.5999755859375,1550.5999755859375,1525.9000244140625,1549.0,8107952,INFY
2025-11-26,1557.9000244140625,1560.300048828125,1532.0999755859375,1532.0999755859375,7575038,INFY
2025-11-27,1566.4000244140625,1574.300048828125,1552.199951171875,1564.0,7552252,INFY
2025-11-28,1560.0999755859375,1568.4000244140625,1557.0,1565.0,4453221,INFY
2025-12-01,1564.0,1574.0,1556.0,1562.5,5341800,INFY
2025-12-02,1561.0,1579.9000244140625,1556.0999755859375,1567.0,6335969,INFY
2025-12-03,1578.699951171875,1586.0,1554.0999755859375,1555.0999755859375,12895312,INFY
2025-12-04,1597.5999755859375,1599.0,1568.0,1568.0,12609619,INFY
2025-12-05,1616.199951171875,1631.800048828125,1600.0,1610.0,10344725,INFY
2025-12-08,1610.800048828125,1630.0,1600.199951171875,1617.0999755859375,7550413,INFY
2025-12-09,1599.0,1606.9000244140625,1582.4000244140625,1601.199951171875,6957599,INFY
2025-12-10,1584.800048828125,1608.0,1582.800048828125,1608.0,5116140,INFY
2025-12-11,1598.0,1607.4000244140625,1580.5,1598.0,5159319,INFY
2025-12-12,1598.199951171875,1601.800048828125,1582.5999755859375,1601.4000244140625,4633912,INFY
2025-12-15,1606.800048828125,1610.800048828125,1585.0,1585.0,4190558,INFY
2025-12-16,1592.9000244140625,1603.0,1585.5999755859375,1600.0,5499258,INFY
2025-12-17,1602.0,1606.9000244140625,1586.0,1587.199951171875,4817628,INFY
2025-12-18,1626.800048828125,1630.0,1606.699951171875,1610.5,6577293,INFY
2025-12-19,1638.699951171875,1654.9000244140625,1629.800048828125,1650.0,13149023,INFY
2025-12-22,1689.5999755859375,1693.199951171875,1664.0,1664.0,23098923,INFY
2025-12-23,1668.300048828125,1679.0,1656.4000244140625,1679.0,6593060,INFY
2025-12-24,1663.4000244140625,1667.5999755859375,1652.5,1661.0,4271167,INFY
2025-12-26,1656.0999755859375,1668.800048828125,1651.699951171875,1663.4000244140625,2006491,INFY
2025-12-29,1644.699951171875,1673.0999755859375,1637.0999755859375,1658.0,4062817,INFY
2025-12-30,1621.5999755859375,1647.9000244140625,1616.800048828125,1647.0,9395937,INFY
2025-12-31,1615.4000244140625,1628.5999755859375,1609.199951171875,1621.0,6538656,INFY
2026-01-01,1629.800048828125,1639.5999755859375,1614.0999755859375,1615.4000244140625,3658165,INFY
2026-01-02,1640.4000244140625,1643.5,1627.5,1635.9000244140625,2524526,INFY
2026-01-05,1606.4000244140625,1637.0,1583.0999755859375,1637.0,5917885,INFY
2026-01-06,1612.199951171875,1619.9000244140625,1599.0,1600.0999755859375,4466729,INFY
2026-01-07,1639.0,1642.0,1615.0,1615.0,4508079,INFY
2026-01-08,1613.300048828125,1644.300048828125,1608.5999755859375,1638.9000244140625,3942131,INFY
2026-01-09,1614.0999755859375,1631.300048828125,1607.0,1610.0,6816681,INFY
2026-01-12,1595.9000244140625,1613.300048828125,1592.5999755859375,1610.0999755859375,6985362,INFY
2026-01-13,1599.0,1618.0,1586.4000244140625,1618.0,8080618,INFY
2026-01-14,1599.800048828125,1617.0,1583.0999755859375,1588.0,7557157,INFY
2026-01-15,1599.800048828125,1599.800048828125,1599.800048828125,1599.800048828125,0,INFY
2026-01-16,1689.800048828125,1694.0,1653.4000244140625,1663.699951171875,19335957,INFY
2026-01-19,1681.199951171875,1685.0,1666.5,1685.0,5104958,INFY
2026-01-20,1658.9000244140625,1680.199951171875,1652.9000244140625,1673.0,6406503,INFY
2026-01-21,1654.4000244140625,1657.0,1631.199951171875,1651.0,6224582,INFY
2026-01-22,1663.5,1671.199951171875,1653.800048828125,1666.0,6228892,INFY
2026-01-23,1670.800048828125,1675.699951171875,1662.199951171875,1667.199951171875,5869137,INFY
2026-01-27,1682.699951171875,1689.4000244140625,1661.0999755859375,1685.800048828125,10673087,INFY
2026-01-28,1666.5,1688.800048828125,1650.0,1680.0,8588664,INFY
2026-01-29,1659.5,1666.5,1642.0999755859375,1658.0,4749582,INFY
2026-01-30,1641.0,1655.0,1618.0999755859375,1655.0,9207926,INFY
2026-02-02,1629.4000244140625,1662.0,1618.0,1662.0,6784887,INFY
2026-02-03,1656.0,1728.0,1653.0,1727.199951171875,8805868,INFY
2026-02-04,1535.800048828125,1584.9000244140625,1510.0999755859375,1574.0,28828622,INFY
2026-02-05,1520.199951171875,1551.0,1515.699951171875,1534.0,10628127,INFY
2026-02-06,1507.0999755859375,1525.0,1480.0,1522.0999755859375,13900866,INFY
2026-02-09,1497.199951171875,1528.0,1493.0,1522.0999755859375,8294615,INFY
2026-02-10,1497.800048828125,1515.9000244140625,1491.0,1500.0,8657000,INFY
2026-02-11,1471.9000244140625,1505.9000244140625,1469.0,1501.199951171875,7934411,INFY
2026-02-12,1386.0,1435.699951171875,1380.5,1428.9000244140625,26048896,INFY
2026-02-13,1369.0999755859375,1377.300048828125,1281.5,1293.9000244140625,45785709,INFY
2026-02-16,1365.5999755859375,1376.0,1338.300048828125,1373.699951171875,14621891,INFY
2026-02-17,1391.199951171875,1431.0,1367.0,1370.0,25347684,INFY
2026-02-18,1373.699951171875,1401.0,1345.300048828125,1390.9000244140625,20241373,INFY
2026-02-19,1370.5,1402.0,1363.199951171875,1385.0,14574228,INFY
2026-02-20,1353.199951171875,1365.0,1338.199951171875,1359.199951171875,12633552,INFY
2026-02-23,1327.5,1352.0,1318.0,1352.0,12887826,INFY
2026-02-24,1275.5,1303.5999755859375,1264.0999755859375,1301.0,27839061,INFY
2026-02-25,1290.0999755859375,1323.5999755859375,1286.199951171875,1286.199951171875,16669618,INFY
2026-02-26,1289.0999755859375,1314.0,1286.300048828125,1305.5,11493914,INFY
2026-02-27,1300.0999755859375,1335.0,1294.199951171875,1326.300048828125,23141724,INFY
2026-03-02,1288.9000244140625,1298.800048828125,1273.0,1291.0,9700361,INFY
2026-03-04,1307.4000244140625,1317.0,1292.0,1292.0,15154950,INFY
2026-03-05,1305.800048828125,1320.0,1290.0999755859375,1320.0,10362147,INFY
2026-03-06,1308.4000244140625,1327.199951171875,1303.0,1303.0,8724291,INFY
2026-03-09,1315.0,1318.0,1282.5,1290.0,10068514,INFY
2026-03-10,1295.5999755859375,1321.0,1284.0999755859375,1320.0,9600171,INFY
2026-03-11,1276.300048828125,1299.5,1271.300048828125,1288.0,7868891,INFY
2026-03-12,1265.800048828125,1278.5999755859375,1258.0,1272.5,7599940,INFY
2026-03-13,1248.300048828125,1269.5999755859375,1242.5999755859375,1251.0,7366098,INFY
2026-03-16,1249.800048828125,1254.300048828125,1224.199951171875,1240.199951171875,12314450,INFY
2026-03-17,1232.9000244140625,1245.0,1215.0999755859375,1245.0,11223276,INFY
2026-03-18,1267.0999755859375,1290.800048828125,1234.9000244140625,1238.0,12365381,INFY
2026-03-19,1220.800048828125,1255.0,1215.0999755859375,1244.199951171875,9156461,INFY
2026-03-20,1255.9000244140625,1264.800048828125,1229.199951171875,1242.0,27299975,INFY
2026-03-23,1256.800048828125,1261.0999755859375,1227.4000244140625,1238.199951171875,12420293,INFY
2026-03-24,1278.300048828125,1297.0,1251.0,1269.0,13613495,INFY
2026-03-25,1279.0999755859375,1290.5999755859375,1257.0999755859375,1270.0,10824030,INFY
2026-03-27,1269.699951171875,1294.800048828125,1263.199951171875,1285.199951171875,13092541,INFY
2026-03-30,1250.5999755859375,1265.5,1243.0,1250.0,14108486,INFY
2026-04-01,1275.699951171875,1303.0,1269.5,1290.0,8137156,INFY
2026-04-02,1300.800048828125,1305.4000244140625,1259.800048828125,1260.0,12873492,INFY
2026-04-06,1306.199951171875,1320.0,1299.0,1301.4000244140625,10208682,INFY
2026-04-07,1339.4000244140625,1345.0999755859375,1293.5,1302.0,15355792,INFY
2026-04-08,1346.199951171875,1376.9000244140625,1331.0,1349.0,16030133,INFY
2026-04-09,1331.5999755859375,1337.5,1314.0,1329.9000244140625,14894607,INFY
2026-04-10,1292.5,1318.9000244140625,1283.300048828125,1318.0,19233369,INFY
2026-04-13,1276.800048828125,1289.0,1265.699951171875,1272.0,10366082,INFY
2026-04-15,1305.300048828125,1322.5,1300.5,1306.300048828125,12098912,INFY
2026-04-16,1319.199951171875,1331.0,1309.0,1322.0999755859375,18527029,INFY
2026-04-17,1318.699951171875,1328.300048828125,1306.0999755859375,1313.0,12064048,INFY
2020-01-01,459.3226623535156,460.08559989506426,455.2269156118349,457.2748134907877,918373,HCLTECH
2020-01-02,460.6075134277344,461.77199173186716,458.15812397048734,459.8044317029833,1075642,HCLTECH
2020-01-03,469.843017578125,472.6136597110269,460.0454093917457,460.9689731081214,3269446,HCLTECH
2020-01-06,467.39373779296875,475.58518423794857,465.345888435783,469.80298386406656,3589985,HCLTECH
2020-01-07,469.2006530761719,472.01144004367995,465.02461692119863,467.39371859705955,3179728,HCLTECH
2020-01-08,470.4052734375,476.22761783770807,464.1813880441741,468.19679797535207,3593096,HCLTECH
2020-01-09,466.0284423828125,472.33266505407255,465.185216144709,470.60601926767276,2313648,HCLTECH
2020-01-10,466.068603515625,473.6577379652128,463.69955090779655,467.39370837782883,2049636,HCLTECH
2020-01-13,471.007568359375,473.8183552123295,466.59061759044647,468.9597191697547,4096054,HCLTECH
2020-01-14,477.2715148925781,479.7610979394607,471.52950930050366,471.56965358818053,3395378,HCLTECH
2020-01-15,478.4361267089844,480.4839761136393,475.18365424085744,479.4399792618778,2348102,HCLTECH
2020-01-16,476.42840576171875,480.4839601373112,471.2083726602418,479.43996332026313,2107442,HCLTECH
2020-01-17,480.8854675292969,483.4553396028577,469.8029462918135,469.8029462918135,4555694,HCLTECH
2020-01-20,473.2160339355469,496.3046397491183,469.0801423311448,496.3046397491183,10272118,HCLTECH
2020-01-21,469.0400390625,476.4284033723218,467.67478983955965,473.256219623317,2640668,HCLTECH
2020-01-22,474.3404235839844,477.8338108297743,466.992203357166,469.96361668994314,4402650,HCLTECH
2020-01-23,481.0060119628906,481.8090940267685,471.40917149630235,473.898706287828,6089397,HCLTECH
2020-01-24,489.6679992675781,490.7154937695832,479.83756410474024,482.65776809192175,3551260,HCLTECH
2020-01-27,486.96856689453125,489.90965604791916,484.8735781691371,489.66793414582725,2450421,HCLTECH
2020-01-28,484.63201904296875,489.3860486490313,477.5009008631781,489.345769848562,5330709,HCLTECH
2020-01-29,490.59454345703125,492.72986015194584,485.23618609692653,487.4923391527837,4281329,HCLTECH
2020-01-30,489.7887878417969,494.6234227765404,486.40458273183623,493.1327633438411,3334901,HCLTECH
2020-01-31,476.53387451171875,490.63489321258436,475.0834446724124,489.78879274617225,3590768,HCLTECH
2020-02-03,466.6227722167969,478.3467998567565,465.33355606265366,476.5338119759929,4024193,HCLTECH
2020-02-04,472.5856018066406,474.8014763249156,469.3625115982407,469.76539787429067,3246094,HCLTECH
2020-02-05,479.9181213378906,482.25488145488305,472.1827243651821,474.92237076576254,3006324,HCLTECH
2020-02-06,483.2218933105469,493.9386602798742,481.8520698978218,482.61756379144424,4704968,HCLTECH
2020-02-07,489.6679992675781,490.87665811922733,482.7786536492685,484.79308506868387,2865379,HCLTECH
2020-02-10,487.4118347167969,492.77019266107345,484.7930739317167,490.6349249138186,2286213,HCLTECH
2020-02-11,492.04510498046875,494.54298060748295,488.0565203924302,488.2982423594862,2458748,HCLTECH
2020-02-12,494.8247985839844,499.9817614850159,491.76287337794076,493.93846863870226,4873027,HCLTECH
2020-02-13,493.4954528808594,494.7041118155759,486.7269431742635,493.1328453643528,2090363,HCLTECH
2020-02-14,500.90850830078125,502.1977246646429,493.3342269168514,493.49539125744707,3650630,HCLTECH
2020-02-17,494.3010559082031,502.3990581562697,493.4146768185882,501.9961719829286,2190578,HCLTECH
2020-02-18,489.1441955566406,496.19470506522543,487.61325728590447,494.30115932652893,5237465,HCLTECH
2020-02-19,488.0967102050781,498.1688668333298,486.68660827712284,495.10694105443173,3799862,HCLTECH
2020-02-20,489.9501953125,493.8985021407264,487.613483442722,492.32723517110674,4820313,HCLTECH
2020-02-24,479.5555114746094,490.71544065811923,476.6144222484032,489.909668177564,4070143,HCLTECH
2020-02-25,469.3221435546875,479.9986278396414,463.3191293470585,479.83746352377966,5525575,HCLTECH
2020-02-26,470.2487487792969,474.64021815627075,463.7220120696085,464.85011309173825,5460070,HCLTECH
2020-02-27,461.74798583984375,469.2819892763443,457.6788439820804,469.0402181481851,4078174,HCLTECH
2020-02-28,430.5645751953125,454.45575279361356,428.0264209778778,451.2326623482688,7894806,HCLTECH
2020-03-02,442.9331970214844,455.94639467901817,433.38476244108654,435.96324453294125,8175982,HCLTECH
2020-03-03,455.3018798828125,458.28324887643134,447.2038736288693,448.00964637414654,4682284,HCLTECH
2020-03-04,453.73052978515625,463.6415720745138,452.0384270033157,458.4846077805466,5175180,HCLTECH
2020-03-05,464.4473571777344,468.87910658141334,453.77086997796243,457.6788475072053,6061347,HCLTECH
2020-03-06,456.22845458984375,462.4731922211429,450.8700471437077,459.290380624583,3288548,HCLTECH
2020-03-09,435.4797668457031,449.6210646893588,432.25667677624534,447.20374713726545,3699776,HCLTECH
2020-03-11,432.53863525390625,437.25243352852385,414.16703348781243,424.4406320811385,4850031,HCLTECH
2020-03-12,397.52789306640625,425.28674270207665,391.88748520780985,419.8074991898166,5321388,HCLTECH
2020-03-13,397.165283203125,416.78584962604043,319.0456495836609,370.6553713445696,6859998,HCLTECH
2020-03-16,363.16162109375,386.6095776532079,360.05939251619384,377.90724579508145,5281571,HCLTECH
2020-03-17,363.1213684082031,385.64271938368876,357.2392390558284,362.5976212067273,5148153,HCLTECH
2020-03-18,349.9067077636719,374.52304777716193,345.71668093190857,366.62648712140634,4936397,HCLTECH
2020-03-19,333.14666748046875,350.18875183362576,302.3661465257054,337.5381130822691,9270044,HCLTECH
2020-03-20,358.4881591796875,372.2265942481988,331.85738946210193,333.1869090906098,11916337,HCLTECH
2020-03-23,336.1279602050781,357.7629546078544,322.67157554040284,334.3955544195035,9525470,HCLTECH
2020-03-24,356.1917419433594,369.72873538745057,331.85742595721837,332.7840594614022,9915953,HCLTECH
2020-03-25,368.7215270996094,377.1015567765995,336.61148577654797,348.09374471686107,11976272,HCLTECH
2020-03-26,360.744384765625,376.09434218977015,355.4262809542695,371.54173214611825,9504717,HCLTECH
2020-03-27,347.0059509277344,368.60067046920824,338.8273642938591,362.7990981529371,9150873,HCLTECH
2020-03-30,337.6187438964844,353.4521717172592,330.3667899703069,330.3667899703069,6325701,HCLTECH
2020-03-31,351.63909912109375,362.1141411754219,342.6950198335841,349.0606419849321,6381806,HCLTECH
2020-04-01,333.22723388671875,349.0606844358276,328.916370343045,348.89952008699447,8136746,HCLTECH
2020-04-03,326.9825134277344,345.35414358457035,321.7449914927544,337.53813947627816,8166356,HCLTECH
2020-04-07,363.5243835449219,369.003653184462,342.45343033749674,342.45343033749674,5972948,HCLTECH
2020-04-08,373.1533203125,384.19239089825413,361.7919209935432,363.40346629863694,7991061,HCLTECH
2020-04-09,377.9476623535156,387.57665562989314,372.2669748461759,387.33493366413717,5069225,HCLTECH
2020-04-13,369.2453308105469,379.51893248612674,365.82079691868694,378.7131598056891,2236731,HCLTECH
2020-04-15,385.7635803222656,388.3823409197536,372.83094166922274,378.7130710213365,6333188,HCLTECH
2020-04-16,370.4539489746094,383.54775358763254,367.9963524064101,381.13043581292055,10484842,HCLTECH
2020-04-17,366.82794189453125,382.7419492584346,365.5387009368787,378.7130866346616,4706460,HCLTECH
2020-04-20,378.7131652832031,381.6139518927803,365.41791586368646,369.0438929781001,4800719,HCLTECH
2020-04-21,367.1905517578125,374.6439476603271,360.8652324792548,369.04381874072567,3405204,HCLTECH
2020-04-22,372.5892639160156,378.2699757836484,362.5976880954318,365.01500601606807,3768051,HCLTECH
2020-04-23,384.91748046875,387.3750764217122,372.58914814986974,374.68416128153126,3052968,HCLTECH
2020-04-24,377.1821594238281,400.38840049516375,374.80512041492744,386.7708484571151,6738184,HCLTECH
2020-04-27,389.2687072753906,391.3637207343778,376.4972079827565,381.2109821179212,2914569,HCLTECH
2020-04-28,379.5994873046875,394.02281232661386,378.26996739586434,394.02281232661386,4262237,HCLTECH
2020-04-29,396.2386779785156,403.6920745647917,378.8742882000935,382.5808225059508,3849090,HCLTECH
2020-04-30,437.9776306152344,455.66434674864126,403.692020726913,408.1237694574479,8035267,HCLTECH
2020-05-04,414.3684997558594,425.04498516522284,409.4935860654098,425.04498516522284,7032527,HCLTECH
2020-05-05,419.3240661621094,426.97890559649505,415.49664644491656,423.8363728933548,4592828,HCLTECH
2020-05-06,418.27642822265625,424.40032789852165,407.88199389381333,412.7166282366548,6921533,HCLTECH
2020-05-07,412.3540344238281,436.56748572000294,408.96978043614143,427.05938103493685,19998641,HCLTECH
2020-05-08,417.71246337890625,421.01611079622853,404.8200794150178,419.68656656364016,10120968,HCLTECH
2020-05-11,425.0852966308594,431.0077543497883,419.9686606380513,423.8363590211652,4425540,HCLTECH
2020-05-12,424.96435546875,435.11706736850533,419.00162042893106,423.39308955605327,6439945,HCLTECH
2020-05-13,426.0522766113281,434.99633310063086,420.25070385967797,434.99633310063086,3502017,HCLTECH
2020-05-14,416.947021484375,425.08530467748983,414.44909703724915,418.5182878142607,3741672,HCLTECH
2020-05-15,411.9512023925781,417.3498881328842,407.11656725447455,417.3498881328842,4895121,HCLTECH
2020-05-18,411.5483703613281,417.9139938041517,408.9296093164445,414.7311820827399,5159655,HCLTECH
2020-05-19,417.5916748046875,419.40466326259497,407.88212423287496,412.55559575494453,3966934,HCLTECH
2020-05-20,424.4406433105469,425.9716306567461,414.97281690542314,415.01309569233405,3138708,HCLTECH
2020-05-21,430.9674377441406,433.10275471865623,421.7413811972882,426.89829611729346,4523685,HCLTECH
2020-05-22,427.38177490234375,431.08830891428545,421.419038433965,430.00053565743053,6410434,HCLTECH
2020-05-26,422.2247619628906,432.29691754406645,419.2031152885379,427.059396641855,4055691,HCLTECH
2020-05-27,427.8249206542969,430.2019593761836,415.7786118884917,426.81770502472204,4828798,HCLTECH
2020-05-28,437.2524108886719,439.9517287463482,421.4189636160075,427.86514279177817,4492767,HCLTECH
2020-05-29,443.3763122558594,447.20373158019436,432.4581048614779,435.1171442401891,7853755,HCLTECH
2020-06-01,451.03118896484375,462.0300040445646,447.606655596196,448.8153144321893,4503261,HCLTECH
2020-06-02,451.3939514160156,457.4775264762592,443.17505867361086,450.66873619327043,2930058,HCLTECH
2020-06-03,453.48870849609375,458.0010635599052,448.81523829251216,454.4556452369423,4202273,HCLTECH
2020-06-04,466.5019836425781,470.32940289394844,450.4268129507332,455.2614477945694,5315353,HCLTECH
2020-06-05,464.0846862792969,473.1093482139441,461.3047612878476,471.37691764784427,3995824,HCLTECH
2020-06-08,465.9380187988281,470.16832506548417,460.13644608275115,466.66323383100945,3771973,HCLTECH
2020-06-09,461.58685302734375,470.2489092052611,459.29042059654535,462.6343968397395,3812291,HCLTECH
2020-06-10,466.3006286621094,473.39141793724804,462.19115875982607,463.31926010879596,6491708,HCLTECH
2020-06-11,465.7768249511719,471.2963965722252,462.59401345880605,467.34809130112,4975680,HCLTECH
2020-06-12,459.8946838378906,466.3005854593712,447.3649304962692,447.3649304962692,6624056,HCLTECH
2020-06-15,466.5019836425781,468.1538073781324,454.21395341449465,463.15800820341195,3787100,HCLTECH
2020-06-16,468.0732421875,478.2259555221947,466.0588110353425,471.3768896048591,4728405,HCLTECH
2020-06-17,464.0040588378906,468.83869367519276,461.70762696235164,467.34803427253746,3572351,HCLTECH
2020-06-18,466.5019836425781,470.40996046916615,459.3708677396505,460.2572469692898,1918229,HCLTECH
2020-06-19,458.968017578125,465.7365265636884,457.0341929968588,462.51343641445874,6182627,HCLTECH
2020-06-22,458.968017578125,464.64875331050445,455.583812265796,463.31920895176614,2666273,HCLTECH
2020-06-23,467.54949951171875,470.168260172491,454.2542530801059,459.0486093566868,4521803,HCLTECH
2020-06-24,450.91021728515625,467.18682967045555,446.72024013169533,463.3191319700984,5339893,HCLTECH
2020-06-25,443.2151794433594,451.79667673725896,441.5633555588376,449.2987523344023,6353371,HCLTECH
2020-06-26,453.1664733886719,462.4328571328747,439.1460122252632,443.21515351162736,7034875,HCLTECH
2020-06-29,446.15625,455.9866844884285,443.4166037853646,452.84415201754973,3857610,HCLTECH
2020-06-30,448.69439697265625,451.8772081838871,445.7936356447082,449.6210550198774,3110587,HCLTECH
2020-07-01,444.5849609375,450.9102551635704,443.98063158416403,449.5807600945005,3004648,HCLTECH
2020-07-02,458.645751953125,461.2242339866412,445.51166903358046,447.20377174095916,5243652,HCLTECH
2020-07-03,466.6632995605469,467.7913518822666,459.77390332582627,460.90200482801083,3735570,HCLTECH
2020-07-06,466.3006286621094,474.6000768766623,465.13224851791733,466.6632361800253,3288417,HCLTECH
2020-07-07,477.05767822265625,478.99155221684117,463.44015021350407,468.9596730853666,7255475,HCLTECH
2020-07-08,463.23870849609375,479.2332756618901,461.70772081422956,479.2332756618901,4625011,HCLTECH
2020-07-09,473.9956970214844,476.6950153603903,463.3192108582295,463.8429826818156,4807930,HCLTECH
2020-07-10,469.1612548828125,474.2376141420579,467.2273803171604,473.9958921164697,2376881,HCLTECH
2020-07-13,485.55853271484375,487.4924065618164,470.0474106878769,471.3769551052274,5443990,HCLTECH
2020-07-14,476.4935607910156,494.54288494003,473.87480009683213,487.17004669807125,6212718,HCLTECH
2020-07-15,495.7113342285156,505.98493531109597,477.42028560226134,478.34694380346184,9928037,HCLTECH
2020-07-16,505.8236999511719,525.5248479215611,489.22480569425,507.63668812303985,20771204,HCLTECH
2020-07-17,502.1171875,519.4412974386955,494.2609050859404,507.2338235538983,26830157,HCLTECH
2020-07-20,522.6240844726562,525.3637309627426,505.09853056400647,510.05405168622093,10543170,HCLTECH
2020-07-21,525.6456909179688,533.7034162278507,518.3534593486161,525.3636902043038,8801061,HCLTECH
2020-07-22,523.8731689453125,530.1984653106471,518.1924317583262,529.3926925670138,3837958,HCLTECH
2020-07-23,527.671630859375,530.9855208667905,520.1548354098787,525.3681134793042,3172594,HCLTECH
2020-07-24,549.57568359375,553.4957197731787,518.0131814239376,518.0939875861523,12365728,HCLTECH
2020-07-27,566.6702880859375,569.3375818888911,546.7871391234233,552.8490807988494,11348828,HCLTECH
2020-07-28,575.8440551757812,578.7537674424963,562.3057187887626,567.3977399216177,8469603,HCLTECH
2020-07-29,561.2549438476562,574.4699558101617,559.7192323581245,573.8637616956944,7142681,HCLTECH
2020-07-30,562.1036376953125,575.9248445579778,559.8405227390909,564.1646879352248,7966760,HCLTECH
2020-07-31,569.9842529296875,579.2792313687506,562.5482603119941,567.2765556981102,6322671,HCLTECH
2020-08-03,570.5902709960938,580.329779008558,566.2256540394729,573.1362564439569,5546316,HCLTECH
2020-08-04,559.840576171875,574.6721080316499,555.3142964952247,573.4597196180811,6683186,HCLTECH
2020-08-05,556.405517578125,567.7211436237865,550.4243812211038,559.8406183419864,6052220,HCLTECH
2020-08-06,569.7417602539062,571.9240199786698,554.7889695039574,559.3151999440302,5132907,HCLTECH
2020-08-07,557.9409790039062,565.7002922381009,553.6572176969241,565.7002922381009,7371589,HCLTECH
2020-08-10,559.3555297851562,561.6995001935527,553.7381208860172,561.6995001935527,3769570,HCLTECH
2020-08-11,552.6874389648438,566.5490991590561,550.8284533175214,560.9316898053703,3956468,HCLTECH
2020-08-12,579.6023559570312,581.1380673839724,547.2316014302475,550.1009102553414,13085350,HCLTECH
2020-08-13,585.6644287109375,589.2207879044253,576.3290474932975,579.5216802845994,8850347,HCLTECH
2020-08-14,573.1363525390625,588.3316589611285,571.641093342735,588.3316589611285,3887203,HCLTECH
2020-08-17,581.016845703125,582.5929603029598,573.257580594683,574.7528397114313,3344102,HCLTECH
2020-08-18,577.4605712890625,583.3204482158089,575.803650438286,581.0977362780775,3634301,HCLTECH
2020-08-19,573.7425537109375,577.2585094840744,569.8225178247426,576.9351861949787,4858027,HCLTECH
2020-08-20,573.9447021484375,578.592191446871,570.6712630307665,572.6515074678463,3025569,HCLTECH
2020-08-21,570.550048828125,577.9051860080691,567.9636101571705,577.9051860080691,4164686,HCLTECH
2020-08-24,570.3883666992188,572.6110788733581,562.2249214785066,570.6712376066787,4066936,HCLTECH
2020-08-25,567.0744018554688,575.1165874556673,561.4974452675639,569.8225017385798,3982510,HCLTECH
2020-08-26,576.1268920898438,580.12778321987,563.3564122664568,569.580015209586,4511228,HCLTECH
2020-08-27,573.9849853515625,581.9463145046135,571.0348211076521,576.7330355707363,3917059,HCLTECH
2020-08-28,570.99462890625,579.2388812728084,568.3677869331743,576.8545071538806,5416681,HCLTECH
2020-08-31,561.2549438476562,585.9876439850401,554.4655500327414,569.8224675992459,7786675,HCLTECH
2020-09-01,557.3751831054688,569.0141281876399,551.5557598965795,561.739799844332,6377322,HCLTECH
2020-09-02,567.357421875,569.6609403203665,556.9712639982866,557.6179106719892,4090511,HCLTECH
2020-09-03,571.2369384765625,579.0366560605923,563.8413503148719,569.6608238629983,5467610,HCLTECH
2020-09-04,566.4278564453125,569.4184243958778,559.3555907058321,561.8612230242888,3354824,HCLTECH
2020-09-07,572.8938598632812,575.803621306604,556.9307476635606,562.8310273696746,4238823,HCLTECH
2020-09-08,586.7152099609375,597.2225766408724,568.367721353378,572.8939518826186,11522742,HCLTECH
2020-09-09,583.5225219726562,590.7564489848153,574.025479909843,575.5611422185475,5514179,HCLTECH
2020-09-10,583.8861083984375,589.1801930513219,576.9350539340535,588.937725306189,3366359,HCLTECH
2020-09-11,583.280029296875,593.2620065405259,573.9850523551637,575.4803115216,7221661,HCLTECH
2020-09-14,644.3112182617188,668.7479241387043,603.137557629025,603.8264673678243,32312474,HCLTECH
2020-09-15,642.4874267578125,656.3875600624989,634.6660324617799,641.1500735049382,14024028,HCLTECH
2020-09-16,639.6912231445312,645.4052748574717,631.5861712199886,640.3396174046325,7471292,HCLTECH
2020-09-17,655.13134765625,662.5880054400802,639.8938596880041,644.3111229514669,19972637,HCLTECH
2020-09-18,656.9955444335938,667.856334713012,651.6462295015311,655.1313922281365,8847382,HCLTECH
2020-09-21,650.5114135742188,688.848346743012,643.0953211336238,667.045738421229,24911507,HCLTECH
2020-09-22,665.4248657226562,673.9351715571116,640.7449689088718,659.7108131276714,21882919,HCLTECH
2020-09-23,659.8322143554688,684.7147320348555,656.6307586295201,674.3402761419183,18070370,HCLTECH
2020-09-24,638.9212036132812,657.6844177339875,635.4360413416214,657.3196805204782,10553627,HCLTECH
2020-09-25,670.8551635742188,677.58234683675,642.4064013878832,644.5542599544564,19813100,HCLTECH
2020-09-28,676.9744262695312,684.6742251914834,665.2626169628055,679.527537278744,11145837,HCLTECH
2020-09-29,658.738037109375,681.7158375025822,656.6712589446341,678.7170081302519,10554255,HCLTECH
